species_id,name_ja,type1,type2,base_atk,base_def,base_sta,fast_moves,charge_moves,tags,elitefast,elitecharge,evolves_to,evolves_from,generation,dex
darmanitan_zen,ヒヒダルマ,fire,psychic,243,202,233,"tackle_fast,fire_fang_fast,incinerate_fast","overheat,focus_blast,psychic,rock_slide",darmanitan_zen,,,,,,555
maractus,マラカッチ,grass,,201,130,181,"bullet_seed_fast,poison_jab_fast","aerial_ace,petal_blizzard,solar_beam",,,,,,,556
maractus_normal,マラカッチ,grass,,201,130,181,"bullet_seed_fast,poison_jab_fast","aerial_ace,petal_blizzard,solar_beam",maractus_normal,,,,,,556
dwebble,イシズマイ,bug,rock,118,128,137,"cut_fast,smack_down_fast","rock_blast,x_scissor,rock_tomb",,,,CRUSTLE,,,557
dwebble_normal,イシズマイ,bug,rock,118,128,137,"cut_fast,smack_down_fast","rock_blast,x_scissor,rock_tomb",dwebble_normal,,,,,,557
crustle,イワパレス,bug,rock,188,200,172,"fury_cutter_fast,smack_down_fast","rock_blast,x_scissor,rock_slide,rock_wrecker",,,,,DWEBBLE,,558
crustle_normal,イワパレス,bug,rock,188,200,172,"fury_cutter_fast,smack_down_fast","rock_blast,x_scissor,rock_slide,rock_wrecker",crustle_normal,,,,,,558
scraggy,ズルッグ,dark,fighting,132,132,137,"rock_smash_fast,feint_attack_fast","acid_spray,brick_break,foul_play,thunder_punch,upper_hand",,,,SCRAFTY,,,559
scraggy_normal,ズルッグ,dark,fighting,132,132,137,"rock_smash_fast,feint_attack_fast","acid_spray,brick_break,foul_play,thunder_punch,upper_hand",scraggy_normal,,,,,,559
scrafty,ズルズキン,dark,fighting,163,222,163,"counter_fast,snarl_fast","acid_spray,power_up_punch,foul_play,thunder_punch,upper_hand",,,,,SCRAGGY,,560
scrafty_normal,ズルズキン,dark,fighting,163,222,163,"counter_fast,snarl_fast","acid_spray,power_up_punch,foul_play,thunder_punch,upper_hand",scrafty_normal,,,,,,560
sigilyph,シンボラー,psychic,flying,204,167,176,"air_slash_fast,zen_headbutt_fast","air_cutter,psybeam,ancient_power,signal_beam",,,,,,,561
sigilyph_normal,シンボラー,psychic,flying,204,167,176,"air_slash_fast,zen_headbutt_fast","air_cutter,psybeam,ancient_power,signal_beam",sigilyph_normal,,,,,,561
yamask,デスマス,ghost,,95,141,116,"astonish_fast,zen_headbutt_fast","shadow_ball,dark_pulse,ominous_wind",,,,COFAGRIGUS,,,562
yamask_galarian,デスマス,ground,ghost,95,141,116,astonish_fast,"night_shade,rock_tomb",yamask_galarian,,,,,,562
yamask_normal,デスマス,ghost,,95,141,116,"astonish_fast,zen_headbutt_fast","shadow_ball,dark_pulse,ominous_wind",yamask_normal,,,,,,562
cofagrigus,デスカーン,ghost,,163,237,151,"astonish_fast,zen_headbutt_fast,shadow_claw_fast","shadow_ball,dark_pulse,psychic",,,,,YAMASK,,563
cofagrigus_normal,デスカーン,ghost,,163,237,151,"astonish_fast,zen_headbutt_fast,shadow_claw_fast","shadow_ball,dark_pulse,psychic",cofagrigus_normal,,,,,,563
tirtouga,プロトーガ,water,rock,134,146,144,"water_gun_fast,bite_fast","surf,ancient_power,body_slam",,,,CARRACOSTA,,,564
tirtouga_normal,プロトーガ,water,rock,134,146,144,"water_gun_fast,bite_fast","surf,ancient_power,body_slam",tirtouga_normal,,,,,,564
carracosta,アバゴーラ,water,rock,192,197,179,"water_gun_fast,rock_throw_fast","surf,ancient_power,body_slam,liquidation",,,,,TIRTOUGA,,565
carracosta_normal,アバゴーラ,water,rock,192,197,179,"water_gun_fast,rock_throw_fast","surf,ancient_power,body_slam,liquidation",carracosta_normal,,,,,,565
archen,アーケン,rock,flying,213,89,146,"quick_attack_fast,wing_attack_fast","dragon_claw,ancient_power,crunch",,,,ARCHEOPS,,,566
archen_normal,アーケン,rock,flying,213,89,146,"quick_attack_fast,wing_attack_fast","dragon_claw,ancient_power,crunch",archen_normal,,,,,,566
archeops,アーケオス,rock,flying,292,139,181,"steel_wing_fast,wing_attack_fast","dragon_claw,ancient_power,crunch",,,,,ARCHEN,,567
archeops_normal,アーケオス,rock,flying,292,139,181,"steel_wing_fast,wing_attack_fast","dragon_claw,ancient_power,crunch",archeops_normal,,,,,,567
trubbish,ヤブクロン,poison,,96,122,137,"pound_fast,take_down_fast","gunk_shot,seed_bomb",,,,GARBODOR,,,568
trubbish_normal,ヤブクロン,poison,,96,122,137,"pound_fast,take_down_fast","gunk_shot,seed_bomb",trubbish_normal,,,,,,568
garbodor,ダストダス,poison,,181,164,190,"infestation_fast,take_down_fast","acid_spray,seed_bomb,gunk_shot,body_slam",,,,,TRUBBISH,,569
garbodor_normal,ダストダス,poison,,181,164,190,"infestation_fast,take_down_fast","acid_spray,seed_bomb,gunk_shot,body_slam",garbodor_normal,,,,,,569
zorua,ゾロア,dark,,153,78,120,"scratch_fast,feint_attack_fast","foul_play,aerial_ace,dark_pulse,night_shade",,,,ZOROARK,,,570
zorua_hisuian,ゾロア,normal,ghost,162,79,111,"scratch_fast,snarl_fast","foul_play,shadow_ball,dark_pulse,night_shade",zorua_hisuian,,,,,,570
zorua_normal,ゾロア,dark,,153,78,120,"scratch_fast,feint_attack_fast","foul_play,aerial_ace,dark_pulse,night_shade",zorua_normal,,,,,,570
zoroark,ゾロアーク,dark,,250,127,155,"shadow_claw_fast,snarl_fast","foul_play,sludge_bomb,flamethrower,night_shade",,,,,ZORUA,,571
zoroark_hisuian,ゾロアーク,normal,ghost,261,128,146,"shadow_claw_fast,snarl_fast","foul_play,sludge_bomb,flamethrower,shadow_ball",zoroark_hisuian,,,,,,571
zoroark_normal,ゾロアーク,dark,,250,127,155,"shadow_claw_fast,snarl_fast","foul_play,sludge_bomb,flamethrower,night_shade",zoroark_normal,,,,,,571
minccino,チラーミィ,normal,,98,80,146,"pound_fast,charm_fast","swift,thunderbolt,aqua_tail",,,,CINCCINO,,,572
minccino_normal,チラーミィ,normal,,98,80,146,"pound_fast,charm_fast","swift,thunderbolt,aqua_tail",minccino_normal,,,,,,572
cinccino,チラチーノ,normal,,198,130,181,"pound_fast,charm_fast","hyper_beam,thunderbolt,aqua_tail",,,,,MINCCINO,,573
cinccino_normal,チラチーノ,normal,,198,130,181,"pound_fast,charm_fast","hyper_beam,thunderbolt,aqua_tail",cinccino_normal,,,,,,573
gothita,ゴチム,psychic,,98,112,128,"pound_fast,confusion_fast","psybeam,psyshock,psychic",,,,GOTHORITA,,,574
gothita_normal,ゴチム,psychic,,98,112,128,"pound_fast,confusion_fast","psybeam,psyshock,psychic",gothita_normal,,,,,,574
gothorita,ゴチミル,psychic,,137,153,155,"pound_fast,confusion_fast","psybeam,futuresight,psychic",,,,GOTHITELLE,GOTHITA,,575
gothorita_normal,ゴチミル,psychic,,137,153,155,"pound_fast,confusion_fast","psybeam,futuresight,psychic",gothorita_normal,,,,,,575
gothitelle,ゴチルゼル,psychic,,176,205,172,"charm_fast,confusion_fast","rock_slide,futuresight,psychic",,,,,GOTHORITA,,576
gothitelle_normal,ゴチルゼル,psychic,,176,205,172,"charm_fast,confusion_fast","rock_slide,futuresight,psychic",gothitelle_normal,,,,,,576
solosis,ユニラン,psychic,,170,83,128,"hidden_power_fast,zen_headbutt_fast","psyshock,night_shade,thunder",,,,DUOSION,,,577
solosis_normal,ユニラン,psychic,,170,83,128,"hidden_power_fast,zen_headbutt_fast","psyshock,night_shade,thunder",solosis_normal,,,,,,577
duosion,ダブラン,psychic,,208,103,163,"hidden_power_fast,zen_headbutt_fast","psyshock,night_shade,thunder",,,,REUNICLUS,SOLOSIS,,578
duosion_normal,ダブラン,psychic,,208,103,163,"hidden_power_fast,zen_headbutt_fast","psyshock,night_shade,thunder",duosion_normal,,,,,,578
reuniclus,ランクルス,psychic,,214,148,242,"hidden_power_fast,zen_headbutt_fast","futuresight,shadow_ball,thunder,psyshock",,charm_fast,,,DUOSION,,579
reuniclus_normal,ランクルス,psychic,,214,148,242,"hidden_power_fast,zen_headbutt_fast","futuresight,shadow_ball,thunder,psyshock",reuniclus_normal,,,,,,579
ducklett,コアルヒー,water,flying,84,96,158,"water_gun_fast,wing_attack_fast","aerial_ace,bubble_beam,brave_bird",,,,SWANNA,,,580
ducklett_normal,コアルヒー,water,flying,84,96,158,"water_gun_fast,wing_attack_fast","aerial_ace,bubble_beam,brave_bird",ducklett_normal,,,,,,580
swanna,スワンナ,water,flying,182,132,181,"water_gun_fast,air_slash_fast","ice_beam,bubble_beam,hurricane,fly",,,,,DUCKLETT,,581
swanna_normal,スワンナ,water,flying,182,132,181,"water_gun_fast,air_slash_fast","ice_beam,bubble_beam,hurricane,fly",swanna_normal,,,,,,581
vanillite,バニプッチ,ice,,118,106,113,"powder_snow_fast,astonish_fast","icy_wind,ice_beam,signal_beam",,,,VANILLISH,,,582
vanillite_normal,バニプッチ,ice,,118,106,113,"powder_snow_fast,astonish_fast","icy_wind,ice_beam,signal_beam",vanillite_normal,,,,,,582
vanillish,バニリッチ,ice,,151,138,139,"frost_breath_fast,astonish_fast","icy_wind,ice_beam,signal_beam",,,,VANILLUXE,VANILLITE,,583
vanillish_normal,バニリッチ,ice,,151,138,139,"frost_breath_fast,astonish_fast","icy_wind,ice_beam,signal_beam",vanillish_normal,,,,,,583
vanilluxe,バイバニラ,ice,,218,184,174,"frost_breath_fast,astonish_fast","blizzard,flash_cannon,signal_beam",,,avalanche,,VANILLISH,,584
vanilluxe_normal,バイバニラ,ice,,218,184,174,"frost_breath_fast,astonish_fast","blizzard,flash_cannon,signal_beam",vanilluxe_normal,,,,,,584
deerling,シキジカ,normal,grass,115,100,155,"tackle_fast,take_down_fast","energy_ball,seed_bomb,wild_charge,trailblaze",,,,SAWSBUCK,,,585
deerling_autumn,シキジカ,normal,grass,115,100,155,"tackle_fast,take_down_fast","energy_ball,seed_bomb,wild_charge,trailblaze",deerling_autumn,,,,,,585
deerling_spring,シキジカ,normal,grass,115,100,155,"tackle_fast,take_down_fast","energy_ball,seed_bomb,wild_charge,trailblaze",deerling_spring,,,,,,585
deerling_summer,シキジカ,normal,grass,115,100,155,"tackle_fast,take_down_fast","energy_ball,seed_bomb,wild_charge,trailblaze",deerling_summer,,,,,,585
deerling_winter,シキジカ,normal,grass,115,100,155,"tackle_fast,take_down_fast","energy_ball,seed_bomb,wild_charge,trailblaze",deerling_winter,,,,,,585
sawsbuck,メブキジカ,normal,grass,198,146,190,"feint_attack_fast,take_down_fast","megahorn,solar_beam,wild_charge,hyper_beam,trailblaze",,,,,DEERLING,,586
sawsbuck_autumn,メブキジカ,normal,grass,198,146,190,"feint_attack_fast,take_down_fast","megahorn,solar_beam,wild_charge,hyper_beam,trailblaze",sawsbuck_autumn,,,,,,586
sawsbuck_spring,メブキジカ,normal,grass,198,146,190,"feint_attack_fast,take_down_fast","megahorn,solar_beam,wild_charge,hyper_beam,trailblaze",sawsbuck_spring,,,,,,586
sawsbuck_summer,メブキジカ,normal,grass,198,146,190,"feint_attack_fast,take_down_fast","megahorn,solar_beam,wild_charge,hyper_beam,trailblaze",sawsbuck_summer,,,,,,586
sawsbuck_winter,メブキジカ,normal,grass,198,146,190,"feint_attack_fast,take_down_fast","megahorn,solar_beam,wild_charge,hyper_beam,trailblaze",sawsbuck_winter,,,,,,586
emolga,エモンガ,electric,flying,158,127,146,"thunder_shock_fast,quick_attack_fast","discharge,aerial_ace,thunderbolt,acrobatics",,,,,,,587
emolga_normal,エモンガ,electric,flying,158,127,146,"thunder_shock_fast,quick_attack_fast","discharge,aerial_ace,thunderbolt,acrobatics",emolga_normal,,,,,,587
karrablast,カブルモ,bug,,137,87,137,"peck_fast,fury_cutter_fast","signal_beam,x_scissor,drill_run,aerial_ace",,,,ESCAVALIER,,,588
karrablast_normal,カブルモ,bug,,137,87,137,"peck_fast,fury_cutter_fast","signal_beam,x_scissor,drill_run,aerial_ace",karrablast_normal,,,,,,588
escavalier,シュバルゴ,bug,steel,223,187,172,"counter_fast,bug_bite_fast","megahorn,acid_spray,drill_run,aerial_ace",,,razor_shell,,KARRABLAST,,589
escavalier_normal,シュバルゴ,bug,steel,223,187,172,"counter_fast,bug_bite_fast","megahorn,acid_spray,drill_run,aerial_ace",escavalier_normal,,,,,,589
foongus,タマゲタケ,grass,poison,97,91,170,"astonish_fast,feint_attack_fast","energy_ball,body_slam,grass_knot",,,,AMOONGUSS,,,590
foongus_normal,タマゲタケ,grass,poison,97,91,170,"astonish_fast,feint_attack_fast","energy_ball,body_slam,grass_knot",foongus_normal,,,,,,590
amoonguss,モロバレル,grass,poison,155,139,249,"astonish_fast,feint_attack_fast","foul_play,sludge_bomb,grass_knot",,,,,FOONGUS,,591
amoonguss_normal,モロバレル,grass,poison,155,139,249,"astonish_fast,feint_attack_fast","foul_play,sludge_bomb,grass_knot",amoonguss_normal,,,,,,591
frillish,プルリル,water,ghost,115,134,146,"bubble_fast,hex_fast","night_shade,ice_beam,ominous_wind",,,,JELLICENT,,,592
frillish_female,プルリル,water,ghost,115,134,146,"bubble_fast,hex_fast","night_shade,ice_beam,ominous_wind",frillish_female,,,,,,592
frillish_normal,プルリル,water,ghost,115,134,146,"bubble_fast,hex_fast","night_shade,ice_beam,ominous_wind",frillish_normal,,,,,,592
jellicent,ブルンゲル,water,ghost,159,178,225,"bubble_fast,hex_fast","shadow_ball,ice_beam,bubble_beam,surf",,,,,FRILLISH,,593
jellicent_female,ブルンゲル,water,ghost,159,178,225,"bubble_fast,hex_fast","shadow_ball,ice_beam,bubble_beam,surf",jellicent_female,,,,,,593
jellicent_normal,ブルンゲル,water,ghost,159,178,225,"bubble_fast,hex_fast","shadow_ball,ice_beam,bubble_beam,surf",jellicent_normal,,,,,,593
alomomola,ママンボウ,water,,138,131,338,"waterfall_fast,hidden_power_fast","hydro_pump,blizzard,psychic",,,,,,,594
alomomola_normal,ママンボウ,water,,138,131,338,"waterfall_fast,hidden_power_fast","hydro_pump,blizzard,psychic",alomomola_normal,,,,,,594
joltik,バチュル,bug,electric,110,98,137,"charge_beam_fast,sucker_punch_fast","cross_poison,bug_buzz,discharge",,,,GALVANTULA,,,595
joltik_normal,バチュル,bug,electric,110,98,137,"charge_beam_fast,sucker_punch_fast","cross_poison,bug_buzz,discharge",joltik_normal,,,,,,595
galvantula,デンチュラ,bug,electric,201,128,172,"volt_switch_fast,fury_cutter_fast","cross_poison,bug_buzz,discharge,energy_ball,lunge",,,,,JOLTIK,,596
galvantula_normal,デンチュラ,bug,electric,201,128,172,"volt_switch_fast,fury_cutter_fast","cross_poison,bug_buzz,discharge,energy_ball,lunge",galvantula_normal,,,,,,596
ferroseed,テッシード,grass,steel,82,155,127,"tackle_fast,metal_claw_fast","gyro_ball,flash_cannon,iron_head",,,,FERROTHORN,,,597
ferroseed_normal,テッシード,grass,steel,82,155,127,"tackle_fast,metal_claw_fast","gyro_ball,flash_cannon,iron_head",ferroseed_normal,,,,,,597
ferrothorn,ナットレイ,grass,steel,158,223,179,"bullet_seed_fast,metal_claw_fast","power_whip,flash_cannon,acid_spray,thunder,mirror_shot",,,,,FERROSEED,,598
ferrothorn_normal,ナットレイ,grass,steel,158,223,179,"bullet_seed_fast,metal_claw_fast","power_whip,flash_cannon,acid_spray,thunder,mirror_shot",ferrothorn_normal,,,,,,598
klink,ギアル,steel,,98,121,120,"volt_switch_fast,charge_beam_fast,metal_sound_fast","vice_grip,discharge,zap_cannon",,,,KLANG,,,599
klink_normal,ギアル,steel,,98,121,120,"volt_switch_fast,charge_beam_fast,metal_sound_fast","vice_grip,discharge,zap_cannon",klink_normal,,,,,,599
klang,ギギアル,steel,,150,174,155,"thunder_shock_fast,charge_beam_fast,metal_sound_fast","vice_grip,thunderbolt,zap_cannon",,,,KLINKLANG,KLINK,,600
klang_normal,ギギアル,steel,,150,174,155,"thunder_shock_fast,charge_beam_fast,metal_sound_fast","vice_grip,thunderbolt,zap_cannon",klang_normal,,,,,,600
klinklang,ギギギアル,steel,,199,214,155,"thunder_shock_fast,charge_beam_fast,metal_sound_fast","hyper_beam,flash_cannon,zap_cannon,mirror_shot",,,,,KLANG,,601
klinklang_normal,ギギギアル,steel,,199,214,155,"thunder_shock_fast,charge_beam_fast,metal_sound_fast","hyper_beam,flash_cannon,zap_cannon,mirror_shot",klinklang_normal,,,,,,601
tynamo,シビシラス,electric,,105,78,111,"tackle_fast,spark_fast",struggle,,,,EELEKTRIK,,,602
tynamo_normal,シビシラス,electric,,105,78,111,"tackle_fast,spark_fast",struggle,tynamo_normal,,,,,,602
eelektrik,シビビール,electric,,156,130,163,"acid_fast,spark_fast","crunch,thunderbolt,discharge",,,,EELEKTROSS,TYNAMO,,603
eelektrik_normal,シビビール,electric,,156,130,163,"acid_fast,spark_fast","crunch,thunderbolt,discharge",eelektrik_normal,,,,,,603
eelektross,シビルドン,electric,,217,152,198,"acid_fast,spark_fast","crunch,thunderbolt,acid_spray,dragon_claw,liquidation",,volt_switch_fast,,,EELEKTRIK,,604
eelektross_normal,シビルドン,electric,,217,152,198,"acid_fast,spark_fast","crunch,thunderbolt,acid_spray,dragon_claw,liquidation",eelektross_normal,,,,,,604
elgyem,リグレー,psychic,,148,100,146,"confusion_fast,astonish_fast","psybeam,dark_pulse,psychic",,,,BEHEEYEM,,,605
elgyem_normal,リグレー,psychic,,148,100,146,"confusion_fast,astonish_fast","psybeam,dark_pulse,psychic",elgyem_normal,,,,,,605
beheeyem,オーベム,psychic,,221,163,181,"confusion_fast,astonish_fast","rock_slide,dark_pulse,psychic",,,,,ELGYEM,,606
beheeyem_normal,オーベム,psychic,,221,163,181,"confusion_fast,astonish_fast","rock_slide,dark_pulse,psychic",beheeyem_normal,,,,,,606
litwick,ヒトモシ,ghost,fire,108,98,137,"astonish_fast,ember_fast","flame_charge,flame_burst,heat_wave,mystical_fire",,,,LAMPENT,,,607
litwick_normal,ヒトモシ,ghost,fire,108,98,137,"astonish_fast,ember_fast","flame_charge,flame_burst,heat_wave,mystical_fire",litwick_normal,,,,,,607
lampent,ランプラー,ghost,fire,169,115,155,"astonish_fast,ember_fast","energy_ball,flame_burst,heat_wave",,,,CHANDELURE,LITWICK,,608
lampent_normal,ランプラー,ghost,fire,169,115,155,"astonish_fast,ember_fast","energy_ball,flame_burst,heat_wave",lampent_normal,,,,,,608
chandelure,シャンデラ,ghost,fire,271,182,155,"hex_fast,fire_spin_fast,incinerate_fast","energy_ball,shadow_ball,overheat,flame_charge",,,poltergeist,,LAMPENT,,609
chandelure_normal,シャンデラ,ghost,fire,271,182,155,"hex_fast,fire_spin_fast,incinerate_fast","energy_ball,shadow_ball,overheat,flame_charge",chandelure_normal,,,,,,609
axew,キバゴ,dragon,,154,101,130,"scratch_fast,iron_tail_fast","dragon_claw,aqua_tail,dragon_pulse",,,,FRAXURE,,,610
axew_normal,キバゴ,dragon,,154,101,130,"scratch_fast,iron_tail_fast","dragon_claw,aqua_tail,dragon_pulse",axew_normal,,,,,,610
fraxure,オノンド,dragon,,212,123,165,"dragon_tail_fast,iron_tail_fast","dragon_claw,aqua_tail,night_slash",,,,HAXORUS,AXEW,,611
fraxure_normal,オノンド,dragon,,212,123,165,"dragon_tail_fast,iron_tail_fast","dragon_claw,aqua_tail,night_slash",fraxure_normal,,,,,,611
haxorus,オノノクス,dragon,,284,172,183,"dragon_tail_fast,counter_fast","dragon_claw,surf,night_slash,earthquake",,,breaking_swipe,,FRAXURE,,612
haxorus_normal,オノノクス,dragon,,284,172,183,"dragon_tail_fast,counter_fast","dragon_claw,surf,night_slash,earthquake",haxorus_normal,,,,,,612
cubchoo,クマシュン,ice,,128,74,146,"powder_snow_fast,charm_fast","ice_punch,icy_wind,play_rough",,,,BEARTIC,,,613
cubchoo_normal,クマシュン,ice,,128,74,146,"powder_snow_fast,charm_fast","ice_punch,icy_wind,play_rough",cubchoo_normal,,,,,,613
cubchoo_winter_2020,クマシュン,ice,,128,74,146,"powder_snow_fast,charm_fast","ice_punch,icy_wind,play_rough",cubchoo_winter_2020,,,,,,613
beartic,ツンベアー,ice,,233,152,216,"powder_snow_fast,charm_fast","ice_punch,surf,play_rough,liquidation",,,,,CUBCHOO,,614
beartic_normal,ツンベアー,ice,,233,152,216,"powder_snow_fast,charm_fast","ice_punch,surf,play_rough,liquidation",beartic_normal,,,,,,614
beartic_winter_2020,ツンベアー,ice,,233,152,216,"powder_snow_fast,charm_fast","ice_punch,surf,play_rough,liquidation",beartic_winter_2020,,,,,,614
cryogonal,フリージオ,ice,,190,218,190,"ice_shard_fast,frost_breath_fast","aurora_beam,night_slash,solar_beam,water_pulse,triple_axel",,,,,,,615
cryogonal_normal,フリージオ,ice,,190,218,190,"ice_shard_fast,frost_breath_fast","aurora_beam,night_slash,solar_beam,water_pulse,triple_axel",cryogonal_normal,,,,,,615
shelmet,チョボマキ,bug,,72,140,137,"acid_fast,infestation_fast","bug_buzz,body_slam,signal_beam",,,,ACCELGOR,,,616
shelmet_normal,チョボマキ,bug,,72,140,137,"acid_fast,infestation_fast","bug_buzz,body_slam,signal_beam",shelmet_normal,,,,,,616
